step,liquidatorOrders,liquidations,liquidatedPositionNotional,stepLiquidatorRewardsPaid,stepLiquidationPenaltyCollected,stepMarginReturnedFromLiquidation,stepInsuranceFundOutflow,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
306,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
307,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
308,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
309,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
310,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
311,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
312,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
313,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
314,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
315,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
316,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
317,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
318,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
319,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
320,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
321,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
322,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
323,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
324,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
325,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
326,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
327,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
328,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
329,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
330,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
331,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
332,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
333,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
334,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
335,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
336,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
337,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
338,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
339,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
340,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
341,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
342,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
343,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
344,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
345,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
346,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
347,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
348,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
349,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
350,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
351,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
352,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
353,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
354,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
355,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
356,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
357,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
358,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
359,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
360,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
361,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
362,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
363,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
364,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
365,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
366,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
367,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
368,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
369,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
370,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
371,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
372,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
373,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
374,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
375,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
376,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
377,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
378,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
379,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
380,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
381,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
382,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
383,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
384,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
385,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
386,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
387,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
388,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
389,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
390,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
391,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
392,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
393,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
394,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
395,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
396,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
397,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
398,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
399,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
400,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
401,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
402,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
403,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
404,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
405,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
406,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
407,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
408,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
409,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
410,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
411,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
412,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
413,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
414,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
415,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
416,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
417,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
418,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
419,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
420,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
421,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
422,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
423,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
424,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
425,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
426,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
427,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
428,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
429,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
430,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
431,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
432,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
433,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
434,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
435,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
436,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
437,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
438,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
439,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
440,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
441,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
442,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
443,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
444,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
445,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
446,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
447,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
448,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
449,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
450,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
451,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
452,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
453,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
454,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
455,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
456,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
457,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
458,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
459,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
460,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
461,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
462,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
463,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
464,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
465,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
466,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
467,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
468,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
469,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
470,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
471,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
472,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
473,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
474,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
475,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
476,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
477,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
478,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
479,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
480,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
481,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
482,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
483,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
484,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
485,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
486,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
487,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
488,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
489,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
490,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
491,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
492,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
493,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
494,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
495,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
496,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
497,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
498,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
499,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
500,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
501,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
502,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
503,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
504,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
505,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
506,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
507,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
508,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
509,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
510,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
511,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
512,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
513,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
514,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
515,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
516,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
517,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
518,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
519,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
520,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
521,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
522,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
523,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
524,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
525,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
526,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
527,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
528,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
529,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
530,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
531,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
532,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
533,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
534,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
535,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
536,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
537,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
538,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
539,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
540,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
541,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
542,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
543,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
544,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
545,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
546,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
547,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
548,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
549,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
550,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
551,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
552,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
553,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
554,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
555,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
556,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
557,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
558,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
559,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
560,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
561,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
562,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
563,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
564,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
565,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
566,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
567,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
568,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
569,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
570,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
571,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
572,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
573,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
574,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
575,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
576,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
577,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
578,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
579,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
580,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
581,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
582,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
583,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
584,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
585,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
586,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
587,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
588,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
589,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
590,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
591,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
592,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
593,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
594,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
595,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
596,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
597,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
598,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
599,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
600,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
601,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
602,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
603,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
604,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
605,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
606,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.21691
